price,bed,bath,acre_lot,zip_code,house_size
419000.0,5.0,2.0,0.08,72050,2330.0
1195000.0,5.0,4.0,0.26,70400,2330.0
599000.0,4.0,3.0,0.13,70520,2330.0
899000.0,5.0,4.0,0.18,70400,2330.0
1350000.0,4.0,3.0,0.19,70780,2330.0
479000.0,1.0,2.0,21.949764539675066,70280,1248.0
699000.0,4.0,3.0,0.24,74520,2330.0
1698000.0,6.0,6.0,0.21,76520,2330.0
649000.0,5.0,3.0,0.14,70280,1680.0
750000.0,4.0,3.0,0.16,70400,2330.0
845000.0,5.0,4.0,0.27,70810,2330.0
165000.0,1.0,1.0,7.58,71090,2330.0
839000.0,4.0,4.0,0.34,70390,2330.0
949999.0,5.0,4.0,0.26,70390,2330.0
829000.0,3.0,3.0,0.34,74700,2330.0
1295000.0,4.0,3.0,0.2,70410,2330.0
1745000.0,3.0,4.0,0.7,79010,2330.0
349900.0,4.0,3.0,0.06,71080,2330.0
465000.0,2.0,2.0,20.02,70390,2330.0
184000.0,1.0,2.0,21.949764539675066,76010,2330.0
799000.0,5.0,6.0,0.35,74700,2330.0
459000.0,2.0,2.0,21.949764539675066,79810,2330.0
199000.0,2.0,1.0,21.949764539675066,71030,2330.0
562000.0,4.0,3.0,0.12,70310,2330.0
310000.0,1.0,1.0,21.949764539675066,78660,2330.0
279000.0,2.0,2.0,5.56,71030,1167.0
405000.0,3.0,2.0,0.19,70810,2330.0
548000.0,5.0,2.0,0.06,70290,2330.0
189000.0,1.0,1.0,21.949764539675066,79500,800.0
635000.0,3.0,3.0,0.16,79010,2330.0
250000.0,3.0,1.0,21.949764539675066,70500,2330.0
330000.0,6.0,2.0,0.06,71030,2330.0
230000.0,2.0,1.0,0.09,70180,2330.0
199000.0,2.0,1.0,0.06,75240,2330.0
429000.0,3.0,3.0,0.01,70350,2330.0
810000.0,3.0,4.0,21.949764539675066,79400,2330.0
449900.0,3.0,2.0,0.11,76620,2330.0
401000.0,3.0,3.0,0.06,71070,2330.0
425000.0,3.0,2.0,0.05,70390,2330.0
419000.0,3.0,3.0,0.06,78660,1535.0
299000.0,4.0,5.0,0.06,75010,1600.0
415000.0,3.0,1.0,0.09,74100,2330.0
389000.0,2.0,1.0,0.49,70820,2330.0
510000.0,6.0,2.0,0.07,71040,2330.0
330000.0,3.0,1.0,0.08,71090,2330.0
671800.0,2.0,4.0,0.1,70450,2330.0
575000.0,2.0,3.0,0.03,79400,2330.0
199900.0,3.0,2.0,0.06,71110,2330.0
1099000.0,6.0,5.0,0.29,70420,2330.0
449000.0,3.0,3.0,0.13,70830,2330.0
1525000.0,5.0,6.0,0.22,79400,2330.0
319900.0,2.0,2.0,21.949764539675066,74700,1350.0
759000.0,4.0,3.0,0.19,70400,2330.0
649000.0,3.0,3.0,0.23,79360,2330.0
819000.0,3.0,2.0,0.14,70400,2330.0
519000.0,2.0,2.0,0.26,70810,2330.0
985000.0,4.0,4.0,0.19,70440,2330.0
693000.0,4.0,4.0,0.11,70420,2330.0
279000.0,1.0,1.0,0.02,74700,2330.0
749900.0,4.0,3.0,0.56,75080,2330.0
550000.0,6.0,2.0,0.06,75220,2330.0
925000.0,3.0,4.0,21.949764539675066,70460,2850.0
549000.0,3.0,2.0,0.15,70700,2330.0
699900.0,3.0,2.0,0.36,74440,2330.0
530000.0,4.0,3.0,0.11,70830,2330.0
549999.0,5.0,4.0,0.18,70520,2037.0
1299000.0,4.0,3.0,0.23,76520,2330.0
1499000.0,4.0,3.0,0.57,70780,3041.0
325000.0,3.0,2.0,0.11,71030,2330.0
749999.0,5.0,6.0,0.43,74700,5063.0
319000.0,2.0,2.0,0.8,75010,2330.0
475000.0,3.0,2.0,0.45,75080,2330.0
440000.0,2.0,2.0,0.11,76440,1300.0
849000.0,3.0,4.0,5.0,79010,2330.0
690000.0,6.0,5.0,0.13,70500,2330.0
450000.0,4.0,3.0,0.11,75130,2330.0
430000.0,3.0,2.0,0.11,71100,2330.0
150000.0,3.0,3.0,1.1,70820,2330.0
389000.0,5.0,2.0,0.05,72050,2330.0
455000.0,3.0,2.0,0.14,75060,2330.0
839000.0,6.0,3.0,0.13,70700,2000.0
459900.0,3.0,2.0,0.14,70810,2330.0
420000.0,4.0,2.0,0.19,78010,2330.0
899000.0,4.0,3.0,0.22,74500,2330.0
430000.0,6.0,3.0,0.06,71080,2090.0
530000.0,3.0,2.0,0.27,79360,2330.0
489999.0,4.0,2.0,0.25,78010,2330.0
450000.0,5.0,3.0,0.11,71110,2305.0
560000.0,4.0,2.0,0.38,79810,2330.0
688000.0,4.0,3.0,0.17,70520,2348.0
399900.0,3.0,2.0,0.13,71090,1077.0
625000.0,4.0,4.0,0.24,70810,2330.0
2295000.0,5.0,4.0,0.48,70780,4183.0
399000.0,4.0,3.0,0.06,75080,2330.0
575000.0,3.0,3.0,0.21,78340,1793.0
949000.0,5.0,3.0,0.35,70390,2330.0
599000.0,4.0,3.0,0.14,76280,1900.0
254900.0,2.0,1.0,21.949764539675066,74700,889.0
1999000.0,5.0,5.0,0.47,70780,3765.0
299000.0,3.0,2.0,0.09,71120,2330.0
289000.0,3.0,1.0,0.09,70830,2330.0
349000.0,2.0,2.0,0.02,70350,2330.0
393745.0,3.0,2.0,0.09,71090,2330.0
450000.0,4.0,4.0,0.11,70180,3200.0
539000.0,3.0,2.0,0.17,74520,2330.0
445000.0,3.0,2.0,0.15,70810,2330.0
595000.0,4.0,3.0,1.19,70540,2330.0
329000.0,3.0,1.0,0.05,74240,2330.0
375000.0,5.0,2.0,0.12,71110,2330.0
499000.0,3.0,3.0,0.12,70830,2330.0
559000.0,3.0,3.0,0.15,70830,2330.0
749900.0,4.0,3.0,0.12,75120,2330.0
774999.0,5.0,4.0,0.31,75060,2330.0
499900.0,3.0,3.0,0.7,70580,1512.0
565000.0,3.0,2.0,0.09,70400,2330.0
588000.0,4.0,2.0,0.23,70390,2330.0
995000.0,5.0,5.0,0.17,70400,2330.0
689000.0,5.0,3.0,0.12,76040,3176.0
799995.0,6.0,5.0,0.06,70290,2330.0
950000.0,7.0,6.0,21.949764539675066,70550,2330.0
575000.0,4.0,3.0,0.17,71100,2330.0
589000.0,6.0,3.0,0.11,75080,2330.0
799000.0,5.0,2.0,0.33,79010,2757.0
769000.0,4.0,4.0,21.949764539675066,79010,2200.0
885000.0,7.0,3.0,0.2,70430,3576.0
1425000.0,7.0,5.0,0.64,70060,4371.0
640000.0,5.0,2.0,21.949764539675066,79010,2704.0
2198000.0,5.0,5.0,0.55,70780,4325.0
2080000.0,6.0,6.0,0.21,70780,2330.0
256300.0,3.0,1.0,0.11,71060,2330.0
299900.0,2.0,1.0,0.29,74700,2330.0
269900.0,2.0,2.0,0.05,75060,2330.0
899900.0,4.0,5.0,3.8,70710,2330.0
399000.0,3.0,2.0,0.17,79280,2330.0
539000.0,2.0,3.0,20.02,70390,2330.0
339900.0,4.0,4.0,0.06,70180,2330.0
339999.0,2.0,2.0,0.13,78660,1369.0
222222.0,1.0,1.0,21.949764539675066,70700,2330.0
474900.0,3.0,3.0,0.11,70420,2330.0
355000.0,4.0,2.0,0.08,71110,1448.0
699990.0,4.0,3.0,0.27,76610,2330.0
480000.0,3.0,2.0,0.16,70830,2330.0
475000.0,3.0,2.0,0.11,71120,2330.0
449900.0,4.0,3.0,0.11,74400,2144.0
510000.0,3.0,2.0,0.08,70750,2330.0
565000.0,3.0,2.0,0.21,79500,2330.0
500000.0,3.0,2.0,0.15,78340,2330.0
2100000.0,5.0,5.0,0.62,70060,2330.0
725000.0,4.0,3.0,0.38,74700,2330.0
579995.0,4.0,2.0,0.36,74700,2330.0
580000.0,3.0,3.0,0.21,70830,2330.0
899000.0,3.0,3.0,21.949764539675066,70520,2662.0
849000.0,4.0,3.0,0.42,70390,2741.0
579000.0,6.0,3.0,0.14,70830,1998.0
1395000.0,6.0,5.0,0.15,70410,3200.0
1850000.0,3.0,6.0,21.949764539675066,79010,2330.0
249900.0,3.0,2.0,0.03,70500,1100.0
330000.0,4.0,2.0,0.11,72080,2330.0
249900.0,3.0,2.0,21.949764539675066,70500,2330.0
354900.0,3.0,2.0,0.1,72050,2330.0
499000.0,4.0,3.0,0.32,78780,1800.0
355000.0,4.0,3.0,0.07,71110,2330.0
390000.0,2.0,3.0,0.09,76660,2330.0
449000.0,3.0,2.0,0.09,70310,1874.0
285000.0,3.0,2.0,0.06,71030,2330.0
399000.0,5.0,3.0,0.06,75220,2330.0
879999.0,6.0,3.0,0.21,76520,2330.0
449000.0,3.0,2.0,64.39,70320,2330.0
515000.0,5.0,3.0,0.07,71110,2330.0
185000.0,1.0,1.0,0.52,71090,2330.0
610000.0,6.0,5.0,21.949764539675066,71120,3000.0
579000.0,3.0,3.0,0.16,76630,2330.0
359900.0,3.0,2.0,0.15,78660,2330.0
249900.0,2.0,1.0,21.949764539675066,79500,2330.0
799900.0,4.0,3.0,0.41,70460,2330.0
485000.0,4.0,3.0,0.14,70830,2330.0
525000.0,4.0,3.0,21.949764539675066,70420,2330.0
474000.0,3.0,2.0,0.11,70400,2330.0
799900.0,5.0,3.0,1.21,78340,2330.0
699000.0,4.0,2.0,0.88,70350,2322.0
400000.0,4.0,2.0,0.05,75010,1400.0
445000.0,4.0,2.0,0.11,70550,2330.0
250000.0,1.0,1.0,0.04,74320,2330.0
570000.0,6.0,3.0,0.21,76030,2330.0
450000.0,4.0,2.0,0.13,75020,2330.0
965000.0,4.0,4.0,0.2,70400,2309.0
429900.0,5.0,2.0,0.12,74240,2330.0
675000.0,4.0,2.0,0.31,70440,2330.0
615000.0,3.0,3.0,0.16,70830,2762.0
575000.0,2.0,3.0,21.949764539675066,70400,1411.0
685000.0,4.0,2.0,0.17,75060,2330.0
59000.0,1.0,1.0,3.63,76010,2330.0
289000.0,3.0,2.0,0.08,71060,2330.0
220000.0,2.0,3.0,21.949764539675066,71110,2330.0
499900.0,2.0,4.0,21.949764539675066,70440,2330.0
329000.0,2.0,1.0,0.17,78340,2330.0
589000.0,4.0,3.0,21.949764539675066,71050,2330.0
499000.0,3.0,2.0,0.18,76030,2330.0
300000.0,3.0,2.0,0.09,75140,2330.0
1998000.0,5.0,5.0,3.73,79600,2330.0
360000.0,2.0,3.0,0.05,78660,2330.0
369900.0,4.0,3.0,0.08,71110,2200.0
395000.0,6.0,4.0,21.949764539675066,71110,2330.0
255000.0,3.0,2.0,0.03,71070,2330.0
450000.0,3.0,3.0,0.01,70350,2330.0
325000.0,3.0,2.0,0.22,72050,2330.0
445000.0,7.0,3.0,0.06,71070,1998.0
425000.0,2.0,2.0,13.0,70440,1758.0
450000.0,5.0,3.0,0.11,71090,2330.0
335000.0,4.0,2.0,0.22,70500,2330.0
389000.0,2.0,2.0,21.949764539675066,70320,1200.0
399000.0,2.0,2.0,21.949764539675066,76620,2330.0
599000.0,3.0,4.0,0.18,70790,2330.0
349000.0,7.0,3.0,0.06,75010,2330.0
639000.0,5.0,2.0,0.24,70390,2330.0
390000.0,3.0,2.0,0.1,72080,2330.0
810000.0,4.0,4.0,0.16,70420,2330.0
399900.0,3.0,3.0,21.949764539675066,70550,2330.0
550000.0,3.0,3.0,1.46,70710,1814.0
445000.0,3.0,3.0,0.13,70830,2330.0
489000.0,3.0,2.0,0.13,70830,2330.0
439900.0,4.0,2.0,0.13,76630,1272.0
1149000.0,4.0,3.0,0.28,70420,2330.0
1999000.0,4.0,4.0,0.58,70780,4002.0
779900.0,6.0,3.0,21.949764539675066,74400,3000.0
1195000.0,4.0,3.0,0.29,79010,2330.0
365000.0,3.0,1.0,0.2,78010,1032.0
435000.0,3.0,3.0,0.09,70830,2330.0
425000.0,3.0,3.0,21.949764539675066,76010,2330.0
289000.0,3.0,2.0,21.949764539675066,71060,2330.0
355000.0,3.0,2.0,0.05,71090,2330.0
149000.0,2.0,1.0,0.09,70400,2330.0
185000.0,4.0,2.0,0.08,71120,2330.0
425000.0,4.0,2.0,0.14,70810,2330.0
210000.0,3.0,2.0,0.03,75010,2330.0
119000.0,3.0,3.0,0.05,71070,2330.0
485000.0,3.0,3.0,0.47,70540,2330.0
354000.0,4.0,2.0,21.949764539675066,72050,1596.0
399000.0,3.0,3.0,0.12,71110,2152.0
570000.0,3.0,3.0,0.12,76210,2330.0
610000.0,6.0,3.0,0.13,70830,2330.0
885000.0,3.0,3.0,0.15,70400,2330.0
269000.0,2.0,2.0,1.2,71090,2330.0
340000.0,3.0,2.0,0.12,75080,2330.0
399999.0,3.0,2.0,0.05,75060,2330.0
748000.0,4.0,5.0,0.14,70830,2330.0
950000.0,4.0,5.0,0.44,70520,2330.0
898800.0,4.0,4.0,0.14,70400,2330.0
400000.0,3.0,2.0,0.16,78340,2330.0
585000.0,3.0,2.0,0.42,74400,2330.0
895000.0,4.0,2.0,0.34,79010,2330.0
489900.0,3.0,2.0,0.12,75060,2330.0
1499000.0,6.0,6.0,0.73,70790,2330.0
540000.0,2.0,3.0,21.949764539675066,70750,2330.0
400000.0,2.0,2.0,10.0,74240,1420.0
499999.0,4.0,2.0,0.94,70540,1505.0
819000.0,5.0,3.0,0.35,74700,2500.0
850000.0,4.0,3.0,0.17,70400,2768.0
589000.0,4.0,4.0,0.37,74240,1910.0
387000.0,4.0,4.0,0.11,70830,2330.0
895000.0,5.0,3.0,0.14,74520,2330.0
339000.0,5.0,3.0,0.06,71070,2330.0
275000.0,3.0,2.0,0.09,71060,1824.0
270000.0,2.0,2.0,0.06,70320,660.0
375000.0,4.0,3.0,0.12,70520,5249.0
498000.0,3.0,1.0,0.17,79280,2330.0
389999.0,3.0,3.0,0.13,71110,2330.0
269900.0,3.0,1.0,0.31,78660,2330.0
475000.0,3.0,3.0,0.13,78660,2326.0
649000.0,7.0,5.0,0.08,71070,2330.0
399900.0,5.0,2.0,0.09,72080,2076.0
289000.0,1.0,2.0,0.13,78660,2330.0
449900.0,3.0,3.0,0.34,74700,2330.0
699000.0,5.0,4.0,0.15,70420,2330.0
625000.0,3.0,3.0,0.34,74700,2330.0
599000.0,4.0,2.0,0.14,74500,2330.0
270000.0,2.0,2.0,5.56,71030,2330.0
505000.0,3.0,2.0,0.08,70400,2330.0
450000.0,5.0,3.0,0.07,70570,2330.0
439900.0,4.0,2.0,0.36,70540,2330.0
1199000.0,7.0,4.0,0.55,70420,2330.0
629000.0,3.0,2.0,0.48,74400,1700.0
549000.0,4.0,2.0,0.11,70400,2330.0
500000.0,3.0,3.0,0.1,72050,2330.0
535000.0,3.0,2.0,0.08,70400,1358.0
524900.0,4.0,2.0,0.22,74700,1901.0
650000.0,6.0,3.0,0.17,70790,2330.0
1495000.0,5.0,3.0,0.34,79010,2330.0
525000.0,4.0,2.0,0.17,70440,1274.0
289900.0,4.0,2.0,0.14,71110,1922.0
342000.0,3.0,2.0,0.07,71090,2330.0
425000.0,4.0,2.0,0.03,71020,3024.0
360000.0,3.0,2.0,0.06,71040,2330.0
375000.0,6.0,3.0,0.08,71030,2330.0
310000.0,3.0,2.0,0.08,71110,2330.0
525000.0,2.0,3.0,32.33,70390,2330.0
350000.0,4.0,3.0,0.06,75080,1600.0
475000.0,4.0,2.0,0.12,70830,2330.0
390000.0,3.0,3.0,21.949764539675066,74700,2600.0
465000.0,5.0,3.0,0.15,72080,2330.0
359900.0,4.0,2.0,0.11,75080,2330.0
929000.0,4.0,3.0,0.14,70400,2330.0
500000.0,7.0,3.0,0.05,71030,2330.0
1125000.0,5.0,3.0,0.38,70400,2330.0
589000.0,3.0,4.0,0.06,76010,2330.0
915000.0,3.0,3.0,0.17,79010,2330.0
549000.0,6.0,5.0,21.949764539675066,75130,2330.0
895000.0,3.0,3.0,0.26,70790,3484.0
719900.0,5.0,3.0,0.17,74100,2330.0
385000.0,2.0,1.0,0.08,70830,2330.0
875000.0,5.0,4.0,0.22,70430,2673.0
1318888.0,5.0,3.0,0.36,70780,2700.0
550000.0,4.0,3.0,0.14,70320,1830.0
2195000.0,5.0,5.0,0.9,70780,2330.0
799000.0,3.0,4.0,0.13,79010,2052.0
599999.0,4.0,3.0,0.28,75060,2330.0
660000.0,3.0,3.0,0.15,70790,2330.0
419999.0,3.0,2.0,0.11,70830,2330.0
395000.0,2.0,2.0,0.37,78340,1390.0
745000.0,5.0,3.0,0.26,70810,2330.0
1150000.0,3.0,3.0,0.41,79010,2330.0
229000.0,5.0,3.0,0.07,71110,2500.0
249900.0,3.0,1.0,0.06,70340,2330.0
350000.0,4.0,3.0,0.11,71060,2330.0
524998.0,7.0,5.0,0.06,71060,2600.0
449900.0,3.0,2.0,0.14,74240,2330.0
435000.0,2.0,2.0,11.84,74240,2330.0
379000.0,3.0,2.0,0.11,71100,1504.0
419000.0,2.0,3.0,0.12,70820,2330.0
134900.0,1.0,1.0,21.949764539675066,70550,2330.0
189000.0,1.0,1.0,21.949764539675066,79500,2330.0
780000.0,4.0,4.0,0.37,74700,2330.0
525000.0,4.0,3.0,0.59,79360,2000.0
954900.0,5.0,4.0,0.37,74700,2330.0
450000.0,2.0,2.0,0.06,79500,2330.0
359000.0,2.0,1.0,0.08,70520,2330.0
515000.0,2.0,2.0,21.949764539675066,70750,1004.0
799000.0,4.0,3.0,0.2,74700,2330.0
729999.0,3.0,4.0,0.08,79600,2424.0
620000.0,2.0,3.0,20.02,70390,1668.0
629000.0,4.0,3.0,0.26,70680,2330.0
599000.0,3.0,2.0,0.13,74500,2330.0
529000.0,4.0,2.0,0.11,70400,2330.0
598000.0,4.0,3.0,0.38,74700,2330.0
519000.0,5.0,2.0,0.12,70570,2330.0
449000.0,4.0,3.0,0.14,70830,2330.0
788000.0,4.0,3.0,0.2,74500,2330.0
539000.0,4.0,2.0,0.18,70830,2330.0
949000.0,4.0,4.0,0.23,70810,2330.0
649900.0,6.0,5.0,0.06,71030,2500.0
635000.0,6.0,5.0,0.06,71120,2508.0
1395000.0,5.0,4.0,0.24,70410,2330.0
1279000.0,5.0,5.0,0.33,70790,2330.0
1249000.0,4.0,4.0,0.81,70390,2330.0
339999.0,6.0,4.0,0.25,70500,2330.0
195000.0,1.0,1.0,21.949764539675066,75020,2330.0
775000.0,5.0,5.0,21.949764539675066,70520,2330.0
475000.0,3.0,2.0,0.08,76620,2330.0
679000.0,4.0,4.0,0.07,70420,2330.0
448000.0,2.0,3.0,0.1,70820,2330.0
329900.0,3.0,1.0,0.15,75080,2330.0
415000.0,4.0,2.0,0.1,71060,2330.0
899000.0,4.0,4.0,0.37,70520,2330.0
694800.0,3.0,4.0,0.1,70450,2608.0
425000.0,5.0,3.0,0.06,75010,1970.0
350000.0,2.0,2.0,21.949764539675066,79360,2330.0
599000.0,3.0,2.0,0.34,79360,2330.0
559000.0,3.0,2.0,0.15,74700,2330.0
449000.0,4.0,2.0,0.12,76030,2330.0
485000.0,4.0,3.0,0.14,78340,1384.0
575000.0,2.0,1.0,0.31,79320,2330.0
499000.0,3.0,2.0,0.14,76280,1536.0
799000.0,4.0,2.0,0.14,70430,2330.0
799000.0,4.0,5.0,0.22,70280,2494.0
499000.0,3.0,2.0,0.13,70750,2330.0
1275000.0,5.0,5.0,0.75,70820,2330.0
615000.0,4.0,3.0,0.31,74700,2020.0
819000.0,3.0,4.0,0.12,70420,2330.0
1350000.0,5.0,5.0,0.14,70390,3800.0
565000.0,4.0,3.0,0.17,70440,2330.0
949000.0,5.0,3.0,0.19,70410,2330.0
1149000.0,4.0,4.0,0.59,70420,2330.0
670000.0,6.0,3.0,0.14,70400,2330.0
1399000.0,4.0,4.0,0.21,79280,2815.0
199000.0,3.0,2.0,0.08,75140,2330.0
395000.0,2.0,2.0,0.24,79270,2330.0
418800.0,2.0,3.0,0.1,70820,2330.0
450000.0,5.0,3.0,0.1,70550,2330.0
375000.0,4.0,2.0,0.23,70680,1768.0
669000.0,2.0,3.0,0.1,70450,2330.0
750000.0,5.0,4.0,0.06,70320,2330.0
324900.0,6.0,4.0,0.09,71120,2330.0
775000.0,4.0,2.0,0.17,70400,2330.0
499900.0,4.0,3.0,0.07,71070,1800.0
239900.0,2.0,2.0,0.09,72050,2330.0
325000.0,2.0,1.0,0.21,78660,984.0
434900.0,2.0,2.0,0.68,70450,2330.0
550000.0,6.0,4.0,0.1,71080,2330.0
485000.0,3.0,1.0,0.11,76010,2330.0
599000.0,4.0,2.0,0.4,79320,2330.0
189900.0,1.0,1.0,21.949764539675066,71100,699.0
749000.0,5.0,3.0,21.949764539675066,70420,2330.0
549999.0,5.0,3.0,0.13,71090,2400.0
659900.0,3.0,2.0,0.29,76750,2330.0
350000.0,3.0,2.0,0.11,72050,2330.0
239000.0,1.0,1.0,0.03,70810,2330.0
1775000.0,5.0,6.0,0.34,70390,2330.0
939000.0,4.0,4.0,0.22,75120,2330.0
579000.0,3.0,3.0,0.21,70830,2330.0
950000.0,4.0,3.0,0.72,70820,3588.0
489000.0,3.0,2.0,21.949764539675066,76010,2330.0
599000.0,6.0,2.0,0.11,74070,2330.0
1059000.0,5.0,4.0,0.98,79600,2330.0
585000.0,3.0,3.0,0.28,70810,2330.0
700000.0,4.0,2.0,0.17,75120,1880.0
1200000.0,5.0,4.0,0.78,70390,2330.0
347887.0,4.0,3.0,0.11,70740,2330.0
545000.0,4.0,2.0,0.1,70830,2200.0
395000.0,2.0,3.0,21.949764539675066,78340,2330.0
385000.0,2.0,1.0,0.15,70810,2330.0
499000.0,3.0,2.0,0.06,79500,2330.0
379900.0,5.0,2.0,0.07,71120,2330.0
590000.0,4.0,2.0,0.51,70820,2330.0
725000.0,4.0,3.0,0.14,70790,2330.0
599000.0,6.0,4.0,0.23,75010,2208.0
348000.0,3.0,2.0,21.949764539675066,71140,2330.0
969000.0,3.0,3.0,0.25,70400,2330.0
789000.0,5.0,2.0,0.23,70280,2330.0
385000.0,5.0,4.0,0.12,70500,2330.0
525000.0,4.0,3.0,0.06,70520,2124.0
399000.0,3.0,2.0,0.2,78010,2330.0
495000.0,3.0,2.0,0.08,70310,2330.0
150000.0,3.0,3.0,0.11,71110,2330.0
795000.0,3.0,2.0,0.23,70410,2330.0
539000.0,3.0,3.0,21.949764539675066,74240,2330.0
415000.0,2.0,1.0,0.17,70440,2330.0
575000.0,3.0,2.0,0.12,78340,1804.0
679000.0,3.0,2.0,0.15,74500,1786.0
85000.0,3.0,3.0,0.07,71110,2330.0
1699000.0,6.0,5.0,0.84,70420,2330.0
325000.0,3.0,2.0,0.08,70500,2330.0
699000.0,5.0,2.0,0.07,71050,900.0
425000.0,3.0,2.0,0.08,70520,2330.0
155000.0,3.0,3.0,0.07,75240,2330.0
699113.0,4.0,2.0,0.57,74440,2330.0
450000.0,3.0,2.0,0.12,75060,2330.0
349900.0,1.0,1.0,21.949764539675066,78660,914.0
699000.0,4.0,3.0,0.12,70570,2332.0
869000.0,6.0,4.0,21.949764539675066,70320,2330.0
450000.0,2.0,2.0,2.14,70820,2330.0
295000.0,2.0,2.0,21.949764539675066,70870,760.0
445000.0,4.0,3.0,0.15,71100,2330.0
369000.0,3.0,1.0,0.12,76630,2330.0
489900.0,4.0,2.0,0.15,71100,2330.0
499999.0,3.0,2.0,0.11,76630,2330.0
520000.0,3.0,3.0,0.21,75080,2330.0
899000.0,5.0,3.0,21.949764539675066,70420,2330.0
454900.0,3.0,3.0,0.12,76210,2330.0
415000.0,2.0,2.0,3.0,70680,2330.0
300000.0,2.0,1.0,21.949764539675066,74100,2330.0
259900.0,1.0,1.0,21.949764539675066,70750,2330.0
749900.0,5.0,4.0,0.25,70420,2330.0
699000.0,4.0,2.0,0.15,76600,2330.0
415000.0,2.0,2.0,21.949764539675066,70680,2330.0
1290000.0,4.0,4.0,21.949764539675066,70240,2330.0
178000.0,6.0,2.0,0.08,71030,2330.0
330000.0,2.0,2.0,0.13,78660,2330.0
275000.0,2.0,2.0,0.12,75010,2330.0
475000.0,4.0,3.0,0.57,70350,2330.0
290000.0,3.0,2.0,0.08,71110,2330.0
250000.0,2.0,2.0,0.07,72050,2330.0
124000.0,1.0,1.0,21.949764539675066,75240,2330.0
339900.0,3.0,1.0,0.06,70320,1602.0
699900.0,3.0,3.0,0.14,74500,2330.0
195000.0,1.0,1.0,0.8,75020,2330.0
375000.0,3.0,3.0,0.11,72050,2330.0
399000.0,4.0,2.0,0.07,70710,2330.0
229000.0,7.0,2.0,0.06,75010,2330.0
829000.0,4.0,3.0,0.18,70280,2330.0
450000.0,6.0,5.0,0.06,71030,2330.0
389000.0,4.0,2.0,0.12,74100,2330.0
395000.0,3.0,4.0,21.949764539675066,75080,2646.0
299900.0,4.0,3.0,0.07,71110,2330.0
299000.0,5.0,2.0,0.06,75020,2330.0
329000.0,3.0,3.0,0.06,71110,2330.0
260000.0,3.0,1.0,0.03,75010,2330.0
299999.0,4.0,2.0,0.06,75220,2330.0
750000.0,3.0,4.0,0.1,70420,2340.0
599900.0,4.0,4.0,0.17,74100,2330.0
499000.0,3.0,2.0,0.28,76460,2330.0
650000.0,3.0,2.0,0.22,76520,2330.0
489000.0,3.0,2.0,1.38,78340,1612.0
388000.0,2.0,2.0,21.949764539675066,76010,2330.0
448000.0,3.0,2.0,0.1,76440,2330.0
439900.0,4.0,2.0,0.11,75080,2330.0
1249000.0,5.0,5.0,0.2,70280,2330.0
649900.0,4.0,2.0,0.2,74240,2330.0
699000.0,4.0,3.0,0.19,70320,2330.0
559999.0,3.0,2.0,0.12,70320,2330.0
559900.0,4.0,2.0,0.17,76280,2330.0
644900.0,5.0,4.0,0.15,70400,2330.0
199000.0,1.0,1.0,21.949764539675066,74240,2330.0
895000.0,6.0,4.0,21.949764539675066,70320,2330.0
499999.0,3.0,2.0,0.23,74100,2330.0
649000.0,4.0,3.0,0.17,70440,2330.0
599000.0,4.0,2.0,0.19,70830,1820.0
879000.0,5.0,4.0,0.34,70420,2484.0
2000000.0,3.0,3.0,21.949764539675066,70460,2330.0
750000.0,4.0,3.0,0.11,74100,2330.0
911000.0,4.0,4.0,0.17,70420,2330.0
1799000.0,7.0,6.0,0.21,76520,2330.0
320000.0,2.0,1.0,0.33,74440,900.0
325000.0,2.0,2.0,21.949764539675066,75080,2330.0
350000.0,2.0,1.0,0.1,78660,2330.0
300000.0,3.0,2.0,0.11,70520,2330.0
375000.0,6.0,2.0,0.06,71110,2330.0
295000.0,2.0,3.0,5.04,71030,1500.0
235000.0,3.0,3.0,0.06,75240,2330.0
750000.0,4.0,2.0,0.17,79280,2423.0
530000.0,5.0,3.0,21.949764539675066,70290,2330.0
329000.0,2.0,4.0,0.55,71090,2330.0
550000.0,4.0,3.0,0.15,72050,2330.0
649000.0,3.0,4.0,21.949764539675066,70460,2330.0
550000.0,3.0,2.0,0.91,79320,2330.0
1300000.0,6.0,6.0,0.14,76660,2330.0
489900.0,6.0,3.0,0.06,71030,2330.0
1095000.0,4.0,4.0,1.0,79270,2330.0
675000.0,3.0,2.0,0.5,79360,2330.0
439000.0,3.0,2.0,0.08,70700,1324.0
339000.0,5.0,2.0,0.06,75010,2330.0
574900.0,5.0,3.0,0.07,70320,2330.0
649900.0,5.0,4.0,0.57,70580,3019.0
240000.0,2.0,1.0,21.949764539675066,70550,2330.0
539000.0,5.0,2.0,0.07,70550,2330.0
465000.0,4.0,2.0,0.27,70810,2330.0
210000.0,1.0,1.0,6.72,74240,746.0
683800.0,3.0,4.0,0.1,70310,2330.0
750000.0,3.0,4.0,21.949764539675066,70420,2330.0
635000.0,4.0,3.0,0.52,79500,2330.0
469000.0,4.0,3.0,0.15,74240,1308.0
269900.0,4.0,2.0,0.13,71110,2330.0
325000.0,1.0,2.0,20.43,74240,1500.0
89900.0,2.0,1.0,21.949764539675066,70740,2330.0
208000.0,1.0,1.0,0.01,71100,631.0
300000.0,3.0,1.0,0.07,71110,2330.0
289900.0,2.0,2.0,0.05,70830,2330.0
