price,bed,bath,acre_lot,state,zip_code,house_size
119900.0,4.0,1.0,0.06,New Jersey,71070,2330.0
175000.0,2.0,2.0,21.949764539675066,New Jersey,70520,2330.0
225000.0,2.0,2.0,0.24,New Jersey,78660,2330.0
280000.0,2.0,2.0,0.09,New Jersey,71060,2330.0
286000.0,3.0,2.0,0.04,New Jersey,75080,2330.0
349000.0,3.0,2.0,0.06,New Jersey,70830,2330.0
300000.0,5.0,2.0,0.05,New Jersey,70550,9999.0
145000.0,1.0,1.0,0.34,New Jersey,71090,2330.0
370000.0,3.0,2.0,0.08,New Jersey,70320,2330.0
850000.0,5.0,3.0,0.35,New Jersey,79280,2330.0
370000.0,4.0,3.0,0.11,New Jersey,71060,2330.0
460000.0,6.0,3.0,0.06,New Jersey,71070,3600.0
399000.0,7.0,3.0,0.06,New Jersey,75240,2330.0
500000.0,7.0,5.0,0.06,New Jersey,71120,10008.0
460000.0,6.0,3.0,21.949764539675066,New Jersey,75240,2330.0
450000.0,3.0,3.0,21.949764539675066,New Jersey,70520,2058.0
400000.0,4.0,2.0,0.12,New Jersey,75220,2330.0
365000.0,5.0,3.0,0.12,New Jersey,71070,2330.0
425000.0,4.0,2.0,0.09,New Jersey,72050,2330.0
399000.0,3.0,2.0,0.23,New Jersey,70540,2330.0
825000.0,5.0,6.0,0.96,New Jersey,70500,5767.0
399999.0,3.0,2.0,0.14,New Jersey,70830,2330.0
480000.0,6.0,4.0,0.07,New Jersey,75220,2330.0
250000.0,1.0,1.0,21.949764539675066,New Jersey,70710,2330.0
899000.0,7.0,4.0,0.62,New Jersey,71040,4970.0
183500.0,1.0,1.0,4.94,New Jersey,70420,2330.0
650000.0,6.0,5.0,0.08,New Jersey,71120,4188.0
425000.0,2.0,2.0,0.47,New Jersey,76010,2330.0
299000.0,3.0,3.0,21.949764539675066,New Jersey,75010,2330.0
365000.0,4.0,2.0,0.06,New Jersey,70080,1760.0
474900.0,5.0,2.0,0.17,New Jersey,70080,2208.0
524999.0,4.0,3.0,0.08,New Jersey,70080,2192.0
515000.0,5.0,2.0,0.14,New Jersey,70080,2154.0
435000.0,3.0,3.0,0.07,New Jersey,70080,2004.0
365900.0,3.0,1.0,0.11,New Jersey,70080,2330.0
375000.0,6.0,2.0,21.949764539675066,New Jersey,70080,2330.0
375000.0,3.0,3.0,0.11,New Jersey,70080,1785.0
639000.0,3.0,3.0,0.11,New Jersey,70080,3270.0
349900.0,3.0,2.0,0.09,New Jersey,70080,1499.0
520000.0,3.0,3.0,0.11,New Jersey,70080,2160.0
390000.0,3.0,3.0,0.16,New Jersey,70080,2116.0
520000.0,3.0,3.0,0.11,New Jersey,70080,2074.0
395000.0,3.0,2.0,0.11,New Jersey,70080,1728.0
399900.0,4.0,1.0,0.1,New Jersey,70080,1650.0
399900.0,3.0,2.0,0.11,New Jersey,70080,2330.0
333000.0,4.0,1.0,0.11,New Jersey,70080,1584.0
399900.0,3.0,2.0,0.11,New Jersey,70080,1368.0
595000.0,3.0,3.0,0.1,New Jersey,70080,2330.0
399900.0,3.0,2.0,0.13,New Jersey,70080,2330.0
350000.0,3.0,1.0,0.17,New Jersey,70080,936.0
387500.0,3.0,1.0,0.12,New Jersey,70080,1008.0
749900.0,3.0,3.0,0.11,New Jersey,70080,4100.0
535000.0,5.0,3.0,0.11,New Jersey,70080,2330.0
369000.0,3.0,3.0,0.11,New Jersey,70080,1760.0
750000.0,3.0,3.0,0.44,New Jersey,70080,2330.0
545000.0,3.0,3.0,0.09,New Jersey,70080,2294.0
450000.0,3.0,3.0,0.11,New Jersey,70080,2330.0
579900.0,4.0,3.0,0.17,New Jersey,70080,2150.0
454900.0,3.0,3.0,21.949764539675066,New Jersey,70080,1912.0
220000.0,6.0,3.0,0.11,New Jersey,71090,2330.0
299000.0,2.0,3.0,0.15,New Jersey,71060,1661.0
269000.0,2.0,2.0,21.949764539675066,New Jersey,75080,1270.0
575000.0,4.0,5.0,0.1,New Jersey,71120,3600.0
199999.0,2.0,1.0,0.06,New Jersey,70500,2330.0
399999.0,3.0,3.0,0.07,New Jersey,71070,1650.0
399999.0,4.0,3.0,0.12,New Jersey,76440,1812.0
519999.0,3.0,3.0,0.21,New Jersey,79010,2330.0
499000.0,2.0,4.0,21.949764539675066,New Jersey,71100,2010.0
649900.0,5.0,4.0,37.58,New Jersey,70320,2330.0
599000.0,6.0,3.0,0.08,New Jersey,75010,2330.0
875000.0,3.0,4.0,21.949764539675066,New Jersey,79320,2650.0
469900.0,3.0,2.0,0.23,New Jersey,75120,2031.0
479000.0,7.0,4.0,0.06,New Jersey,71030,2330.0
599999.0,4.0,3.0,0.14,New Jersey,71100,2330.0
345000.0,7.0,3.0,0.09,New Jersey,70180,2330.0
425000.0,3.0,2.0,0.12,New Jersey,70830,2330.0
375000.0,5.0,4.0,0.08,New Jersey,71110,2330.0
575000.0,4.0,2.0,0.24,New Jersey,74240,2330.0
439000.0,6.0,4.0,0.09,New Jersey,71060,900.0
650000.0,4.0,4.0,0.26,New Jersey,70520,2330.0
559000.0,4.0,2.0,0.53,New Jersey,74440,1718.0
1275000.0,4.0,4.0,0.71,New Jersey,70390,2330.0
799900.0,4.0,3.0,0.32,New Jersey,70520,3231.0
714900.0,4.0,3.0,0.29,New Jersey,70520,2368.0
750000.0,2.0,2.0,21.949764539675066,New Jersey,70060,1970.0
1975000.0,5.0,6.0,1.2,New Jersey,79320,2330.0
550000.0,4.0,4.0,0.06,New Jersey,70180,2330.0
1095000.0,3.0,3.0,2.0,New Jersey,79400,2700.0
425000.0,3.0,3.0,4.62,New Jersey,78010,2330.0
275000.0,3.0,3.0,2.75,New Jersey,70820,2330.0
759900.0,4.0,3.0,0.14,New Jersey,70810,2330.0
649000.0,4.0,3.0,4.37,New Jersey,70450,2916.0
325000.0,3.0,3.0,0.07,New Jersey,70180,1496.0
325000.0,3.0,2.0,0.17,New Jersey,70350,2330.0
259000.0,3.0,2.0,1.52,New Jersey,71030,2330.0
299900.0,4.0,3.0,0.14,New Jersey,71090,2330.0
250000.0,4.0,3.0,0.12,New Jersey,70500,2330.0
799000.0,4.0,3.0,1.23,New Jersey,70060,2330.0
645000.0,7.0,5.0,0.08,New Jersey,71070,2330.0
1599000.0,5.0,4.0,0.61,New Jersey,70060,2330.0
419999.0,6.0,2.0,0.06,New Jersey,71110,2330.0
488800.0,4.0,2.0,0.09,New Jersey,70540,2330.0
450000.0,4.0,2.0,0.16,New Jersey,74240,2330.0
457000.0,3.0,2.0,0.42,New Jersey,74700,2330.0
549000.0,3.0,3.0,0.23,New Jersey,70810,2330.0
389000.0,6.0,3.0,0.08,New Jersey,70500,2330.0
699000.0,5.0,4.0,0.34,New Jersey,74700,2330.0
899000.0,7.0,4.0,0.62,New Jersey,71040,2330.0
565000.0,4.0,3.0,0.12,New Jersey,79400,2175.0
539000.0,4.0,3.0,0.44,New Jersey,78340,2330.0
650000.0,7.0,4.0,0.06,New Jersey,71050,2330.0
700000.0,6.0,4.0,0.16,New Jersey,74100,2568.0
599900.0,4.0,4.0,0.18,New Jersey,70790,2150.0
1999999.0,5.0,5.0,0.48,New Jersey,79320,5510.0
315000.0,3.0,3.0,0.06,New Jersey,71040,2330.0
480000.0,3.0,3.0,0.17,New Jersey,71060,2330.0
489900.0,3.0,3.0,0.06,New Jersey,71090,2330.0
574999.0,3.0,4.0,0.09,New Jersey,71090,2330.0
480000.0,3.0,3.0,0.29,New Jersey,71060,2330.0
79999.0,2.0,1.0,21.949764539675066,New Jersey,74700,2330.0
629000.0,4.0,2.0,0.11,New Jersey,70720,2330.0
395000.0,4.0,3.0,0.08,New Jersey,71090,2330.0
315000.0,1.0,1.0,21.949764539675066,New Jersey,73060,600.0
339900.0,2.0,2.0,0.13,New Jersey,70350,1271.0
299000.0,2.0,1.0,0.06,New Jersey,73070,698.0
369000.0,3.0,2.0,0.14,New Jersey,75140,2330.0
179900.0,1.0,1.0,21.949764539675066,New Jersey,70870,775.0
400000.0,6.0,4.0,0.02,New Jersey,70550,2330.0
799900.0,3.0,3.0,0.23,New Jersey,74520,1993.0
465000.0,3.0,3.0,0.08,New Jersey,75020,2330.0
494900.0,2.0,2.0,21.949764539675066,New Jersey,73070,899.0
599900.0,3.0,3.0,21.949764539675066,New Jersey,74700,2389.0
985000.0,4.0,3.0,0.34,New Jersey,74500,3000.0
711000.0,1.0,1.0,21.949764539675066,New Jersey,70470,2330.0
935000.0,4.0,3.0,0.11,New Jersey,76570,2330.0
420000.0,3.0,3.0,0.06,New Jersey,70870,2330.0
369999.0,7.0,3.0,0.06,New Jersey,75240,2330.0
129500.0,2.0,1.0,6.63,New Jersey,70550,2330.0
339000.0,1.0,1.0,21.949764539675066,New Jersey,70930,646.0
897142.0,6.0,5.0,0.06,New Jersey,70930,2330.0
1298000.0,4.0,4.0,0.14,New Jersey,70700,2330.0
1249000.0,4.0,3.0,0.23,New Jersey,76700,2330.0
689000.0,4.0,2.0,0.18,New Jersey,75120,2330.0
429000.0,3.0,2.0,0.17,New Jersey,75060,1500.0
674900.0,6.0,5.0,0.06,New Jersey,71040,1998.0
399000.0,3.0,2.0,0.04,New Jersey,70500,2330.0
399000.0,2.0,2.0,0.05,New Jersey,71050,2330.0
599000.0,4.0,2.0,0.19,New Jersey,70420,2330.0
575000.0,3.0,2.0,0.23,New Jersey,74700,2330.0
665000.0,2.0,2.0,0.16,New Jersey,75060,2330.0
299000.0,2.0,1.0,0.17,New Jersey,70350,2330.0
185000.0,3.0,3.0,0.07,New Jersey,70500,2330.0
1250000.0,6.0,4.0,0.76,New Jersey,74700,2330.0
469900.0,7.0,3.0,0.06,New Jersey,75010,2330.0
0.0,3.0,3.0,0.17,New Jersey,75040,4500.0
0.0,3.0,3.0,0.22,New Jersey,75040,5000.0
1585000.0,2.0,2.0,21.949764539675066,New Jersey,73100,1195.0
329999.0,4.0,2.0,0.03,New Jersey,75080,2330.0
299000.0,2.0,1.0,0.06,New Jersey,75240,2330.0
349000.0,7.0,2.0,0.06,New Jersey,75040,2330.0
349000.0,7.0,2.0,0.07,New Jersey,75040,2330.0
824800.0,5.0,4.0,1.24,New Jersey,70450,2330.0
430000.0,5.0,4.0,0.13,New Jersey,75220,2330.0
599900.0,4.0,2.0,0.13,New Jersey,71100,2330.0
459000.0,3.0,2.0,21.949764539675066,New Jersey,70870,1158.0
539000.0,6.0,2.0,0.11,New Jersey,70550,2330.0
434900.0,3.0,1.0,0.24,New Jersey,70700,2330.0
199000.0,1.0,1.0,21.949764539675066,New Jersey,73060,550.0
279900.0,3.0,2.0,0.18,New Jersey,70500,2330.0
299000.0,2.0,2.0,21.949764539675066,New Jersey,70940,1361.0
1199000.0,6.0,4.0,0.36,New Jersey,70430,4392.0
399000.0,3.0,2.0,21.949764539675066,New Jersey,70940,2330.0
225000.0,2.0,1.0,21.949764539675066,New Jersey,70930,2330.0
529900.0,4.0,3.0,0.17,New Jersey,76460,7575.0
315000.0,4.0,2.0,0.1,New Jersey,70500,2330.0
949000.0,4.0,4.0,1.03,New Jersey,74810,2330.0
685000.0,4.0,3.0,0.05,New Jersey,73060,2330.0
1195000.0,7.0,5.0,0.06,New Jersey,73070,2330.0
425000.0,3.0,2.0,0.02,New Jersey,73060,2330.0
182797.0,3.0,1.0,21.949764539675066,New Jersey,70930,550.0
334500.0,2.0,2.0,21.949764539675066,New Jersey,70930,2330.0
400000.0,5.0,5.0,0.06,New Jersey,71070,2330.0
530000.0,3.0,2.0,0.11,New Jersey,71100,2330.0
799000.0,3.0,3.0,21.949764539675066,New Jersey,70420,2761.0
385000.0,2.0,2.0,11.84,New Jersey,74240,2330.0
650000.0,5.0,3.0,21.949764539675066,New Jersey,71100,2330.0
350000.0,2.0,1.0,0.07,New Jersey,75060,2330.0
1199000.0,6.0,4.0,0.38,New Jersey,70280,2330.0
799500.0,3.0,2.0,21.949764539675066,New Jersey,70860,2330.0
250000.0,3.0,3.0,0.06,New Jersey,70470,2330.0
379000.0,2.0,1.0,21.949764539675066,New Jersey,70300,2330.0
879000.0,3.0,3.0,3.7,New Jersey,74170,2330.0
660000.0,4.0,3.0,0.11,New Jersey,76210,2330.0
500000.0,3.0,3.0,21.949764539675066,New Jersey,70930,1798.0
529000.0,3.0,4.0,0.09,New Jersey,75040,2306.0
125000.0,1.0,1.0,21.949764539675066,New Jersey,73040,354.0
225000.0,6.0,3.0,0.07,New Jersey,71040,2330.0
239000.0,1.0,1.0,21.949764539675066,New Jersey,70470,636.0
459900.0,5.0,2.0,21.949764539675066,New Jersey,74070,2004.0
1999000.0,6.0,3.0,0.53,New Jersey,76520,2330.0
71500.0,1.0,1.0,21.949764539675066,New Jersey,76600,2330.0
529900.0,3.0,2.0,0.22,New Jersey,76280,2330.0
285000.0,2.0,1.0,0.1,New Jersey,71050,2330.0
1295000.0,4.0,4.0,1.13,New Jersey,74810,2330.0
274900.0,2.0,1.0,0.12,New Jersey,70350,1034.0
169000.0,3.0,1.0,21.949764539675066,New Jersey,70870,480.0
500000.0,4.0,2.0,21.949764539675066,New Jersey,70320,2330.0
675000.0,4.0,4.0,0.04,New Jersey,73070,2330.0
598000.0,5.0,4.0,0.46,New Jersey,74700,2330.0
899000.0,4.0,3.0,0.51,New Jersey,70420,2330.0
599000.0,6.0,5.0,0.06,New Jersey,75010,2290.0
559000.0,4.0,2.0,0.27,New Jersey,74520,1580.0
389000.0,2.0,1.0,21.949764539675066,New Jersey,70860,939.0
529900.0,5.0,3.0,0.11,New Jersey,76440,2330.0
380000.0,4.0,2.0,0.46,New Jersey,74700,2330.0
379950.0,2.0,2.0,21.949764539675066,New Jersey,70930,1466.0
425000.0,5.0,2.0,0.07,New Jersey,75040,2330.0
484000.0,2.0,4.0,21.949764539675066,New Jersey,70930,1809.0
289000.0,1.0,1.0,21.949764539675066,New Jersey,70750,2330.0
330000.0,2.0,1.0,21.949764539675066,New Jersey,73060,786.0
525000.0,2.0,1.0,0.14,New Jersey,74320,2330.0
474900.0,1.0,1.0,21.949764539675066,New Jersey,73020,750.0
649999.0,5.0,2.0,0.06,New Jersey,73040,2330.0
549000.0,4.0,4.0,0.38,New Jersey,73050,2330.0
524900.0,5.0,3.0,0.06,New Jersey,76440,2330.0
649000.0,3.0,2.0,0.19,New Jersey,70420,2330.0
759000.0,4.0,3.0,0.52,New Jersey,74400,2330.0
399000.0,6.0,2.0,0.06,New Jersey,75010,2330.0
460000.0,1.0,2.0,21.949764539675066,New Jersey,70300,836.0
899000.0,2.0,2.0,21.949764539675066,New Jersey,73020,1128.0
549000.0,3.0,3.0,21.949764539675066,New Jersey,75080,2330.0
518000.0,4.0,2.0,0.14,New Jersey,76460,1591.0
454000.0,1.0,1.0,21.949764539675066,New Jersey,73070,815.0
589000.0,3.0,3.0,0.13,New Jersey,76460,2330.0
395000.0,5.0,4.0,0.06,New Jersey,71040,2330.0
550000.0,4.0,4.0,50.0,New Jersey,70550,2330.0
629000.0,3.0,2.0,0.38,New Jersey,70280,2330.0
285000.0,1.0,1.0,21.949764539675066,New Jersey,73060,862.0
598900.0,4.0,2.0,0.08,New Jersey,70310,2330.0
649900.0,3.0,2.0,0.11,New Jersey,70710,2330.0
189000.0,3.0,3.0,21.949764539675066,New Jersey,75040,2330.0
559000.0,1.0,1.0,21.949764539675066,New Jersey,70300,700.0
549000.0,4.0,2.0,0.06,New Jersey,73050,2330.0
569900.0,1.0,1.0,21.949764539675066,New Jersey,70300,720.0
309900.0,2.0,2.0,21.949764539675066,New Jersey,70520,2330.0
315000.0,1.0,2.0,21.949764539675066,New Jersey,73070,890.0
299000.0,5.0,2.0,0.02,New Jersey,75220,2330.0
649000.0,3.0,3.0,0.21,New Jersey,70430,2330.0
475000.0,3.0,3.0,0.02,New Jersey,76010,2330.0
518900.0,4.0,2.0,0.11,New Jersey,70320,2330.0
250000.0,1.0,1.0,21.949764539675066,New Jersey,70700,2330.0
775000.0,6.0,3.0,0.06,New Jersey,73070,2330.0
929000.0,5.0,4.0,21.949764539675066,New Jersey,70470,2330.0
219000.0,1.0,1.0,21.949764539675066,New Jersey,70470,718.0
475000.0,3.0,3.0,0.06,New Jersey,76010,1544.0
274900.0,3.0,1.0,0.3,New Jersey,73040,2330.0
1179000.0,5.0,4.0,0.23,New Jersey,70280,2330.0
329000.0,3.0,2.0,0.06,New Jersey,75020,2330.0
450000.0,2.0,2.0,0.06,New Jersey,70470,2330.0
390000.0,1.0,1.0,21.949764539675066,New Jersey,73020,525.0
375000.0,1.0,1.0,21.949764539675066,New Jersey,73020,2330.0
525000.0,2.0,2.0,21.949764539675066,New Jersey,76310,2330.0
325000.0,3.0,1.0,0.05,New Jersey,70320,2330.0
469900.0,4.0,2.0,0.06,New Jersey,70470,1688.0
218000.0,1.0,1.0,21.949764539675066,New Jersey,70930,2330.0
599900.0,3.0,2.0,0.29,New Jersey,74500,2330.0
449000.0,4.0,2.0,0.09,New Jersey,75240,2330.0
190000.0,1.0,1.0,21.949764539675066,New Jersey,73060,2330.0
689900.0,6.0,2.0,0.08,New Jersey,73060,2330.0
409998.0,1.0,1.0,21.949764539675066,New Jersey,70860,750.0
1850000.0,6.0,6.0,0.29,New Jersey,70280,4328.0
799000.0,4.0,3.0,0.07,New Jersey,70870,2272.0
875000.0,3.0,3.0,21.949764539675066,New Jersey,73070,1870.0
245000.0,4.0,1.0,0.06,New Jersey,71070,2330.0
319900.0,5.0,3.0,0.06,New Jersey,75010,2330.0
1149000.0,5.0,6.0,0.11,New Jersey,70470,2330.0
350000.0,2.0,3.0,1.86,New Jersey,71020,2330.0
549000.0,4.0,3.0,0.1,New Jersey,70710,2330.0
475000.0,6.0,2.0,0.08,New Jersey,70500,2330.0
379900.0,1.0,1.0,21.949764539675066,New Jersey,70930,2330.0
515000.0,3.0,2.0,21.949764539675066,New Jersey,73060,2330.0
374900.0,4.0,2.0,0.06,New Jersey,75020,1670.0
374900.0,4.0,2.0,0.06,New Jersey,75020,2330.0
289000.0,3.0,1.0,21.949764539675066,New Jersey,73060,899.0
480000.0,3.0,3.0,0.11,New Jersey,76660,2330.0
570900.0,3.0,3.0,0.14,New Jersey,74100,2330.0
599000.0,2.0,2.0,21.949764539675066,New Jersey,70470,1542.0
615000.0,1.0,1.0,21.949764539675066,New Jersey,73020,900.0
1080000.0,3.0,3.0,21.949764539675066,New Jersey,70470,1966.0
699000.0,3.0,2.0,0.34,New Jersey,74520,1759.0
278888.0,2.0,1.0,21.949764539675066,New Jersey,70930,1100.0
105000.0,3.0,3.0,0.19,New Jersey,74700,2330.0
650000.0,5.0,4.0,0.13,New Jersey,76620,2330.0
239000.0,1.0,2.0,21.949764539675066,New Jersey,70440,2330.0
319000.0,3.0,1.0,0.03,New Jersey,71030,2330.0
1495000.0,2.0,2.0,21.949764539675066,New Jersey,73100,2330.0
799000.0,2.0,2.0,21.949764539675066,New Jersey,73040,1592.0
1250000.0,5.0,5.0,0.18,New Jersey,70700,6500.0
1700000.0,3.0,3.0,0.54,New Jersey,76570,2330.0
475000.0,3.0,3.0,0.39,New Jersey,70350,2000.0
449000.0,3.0,3.0,0.32,New Jersey,70350,2330.0
449999.0,3.0,2.0,0.11,New Jersey,75060,1376.0
499000.0,3.0,3.0,0.24,New Jersey,74240,2330.0
599999.0,6.0,3.0,0.34,New Jersey,74700,2330.0
829000.0,5.0,4.0,0.21,New Jersey,70280,2330.0
339900.0,3.0,3.0,0.01,New Jersey,71050,2330.0
789000.0,5.0,4.0,0.19,New Jersey,70420,2330.0
429900.0,3.0,2.0,0.17,New Jersey,74700,2330.0
294900.0,1.0,1.0,21.949764539675066,New Jersey,73050,766.0
350000.0,2.0,1.0,0.29,New Jersey,70340,2330.0
425000.0,3.0,2.0,0.18,New Jersey,71100,2330.0
699000.0,4.0,4.0,0.18,New Jersey,70420,2330.0
774900.0,4.0,3.0,0.58,New Jersey,74170,2330.0
519000.0,3.0,2.0,0.11,New Jersey,74100,2330.0
525000.0,3.0,2.0,0.13,New Jersey,74100,2330.0
630000.0,3.0,3.0,0.11,New Jersey,75120,2190.0
899000.0,4.0,5.0,1.03,New Jersey,74700,4693.0
299000.0,3.0,2.0,0.04,New Jersey,75220,1200.0
484000.0,4.0,3.0,0.15,New Jersey,76620,2330.0
350000.0,3.0,1.0,0.31,New Jersey,74700,2330.0
475000.0,3.0,3.0,0.13,New Jersey,76660,1339.0
575000.0,5.0,2.0,21.949764539675066,New Jersey,73070,2330.0
579000.0,7.0,4.0,0.21,New Jersey,70550,2330.0
529000.0,4.0,3.0,0.13,New Jersey,70420,2330.0
519900.0,3.0,2.0,0.12,New Jersey,76620,2330.0
389900.0,4.0,2.0,0.07,New Jersey,71090,2330.0
520000.0,3.0,3.0,0.17,New Jersey,76490,2330.0
625000.0,3.0,2.0,0.14,New Jersey,71100,2330.0
399000.0,1.0,1.0,21.949764539675066,New Jersey,73020,600.0
925000.0,5.0,4.0,0.04,New Jersey,73040,2330.0
299000.0,1.0,2.0,0.3,New Jersey,70440,1200.0
649000.0,4.0,3.0,0.87,New Jersey,70580,2330.0
447900.0,2.0,3.0,0.08,New Jersey,74700,1742.0
319000.0,2.0,2.0,21.949764539675066,New Jersey,70930,2330.0
1295000.0,4.0,3.0,0.46,New Jersey,74520,3500.0
500000.0,2.0,1.0,21.949764539675066,New Jersey,70860,2330.0
319000.0,1.0,1.0,21.949764539675066,New Jersey,73060,2330.0
995000.0,3.0,2.0,0.24,New Jersey,71100,2330.0
899500.0,5.0,3.0,0.46,New Jersey,71100,2330.0
569000.0,4.0,3.0,21.949764539675066,New Jersey,74700,2330.0
648888.0,6.0,4.0,0.1,New Jersey,75060,2330.0
1350000.0,3.0,4.0,0.45,New Jersey,74500,2330.0
285000.0,2.0,2.0,0.07,New Jersey,70570,2330.0
449900.0,2.0,2.0,0.17,New Jersey,75120,2330.0
539000.0,3.0,3.0,0.08,New Jersey,70700,2330.0
499000.0,3.0,3.0,0.18,New Jersey,74700,2330.0
585000.0,4.0,4.0,0.12,New Jersey,76210,2330.0
399990.0,2.0,2.0,21.949764539675066,New Jersey,70930,1237.0
445000.0,4.0,2.0,0.03,New Jersey,70550,2330.0
210000.0,1.0,1.0,21.949764539675066,New Jersey,76310,2330.0
288000.0,1.0,1.0,21.949764539675066,New Jersey,70930,2330.0
699000.0,4.0,3.0,0.36,New Jersey,70540,2330.0
519000.0,3.0,2.0,0.09,New Jersey,70700,2330.0
545000.0,7.0,3.0,0.08,New Jersey,70550,2330.0
595000.0,3.0,2.0,0.13,New Jersey,76210,2330.0
649000.0,6.0,3.0,0.06,New Jersey,70290,2330.0
515000.0,3.0,3.0,1.15,New Jersey,74170,2330.0
735000.0,1.0,1.0,21.949764539675066,New Jersey,73100,2330.0
100000.0,2.0,2.0,21.949764539675066,New Jersey,76010,2330.0
499900.0,4.0,3.0,0.12,New Jersey,71090,2330.0
399000.0,4.0,2.0,0.1,New Jersey,71090,2330.0
599000.0,4.0,3.0,21.949764539675066,New Jersey,70320,2330.0
450000.0,3.0,2.0,0.05,New Jersey,73050,2330.0
299000.0,3.0,2.0,0.04,New Jersey,75220,2330.0
479999.0,3.0,2.0,0.14,New Jersey,75030,2330.0
449900.0,3.0,2.0,0.24,New Jersey,70520,2330.0
399000.0,3.0,1.0,21.949764539675066,New Jersey,76310,2330.0
589900.0,4.0,3.0,0.11,New Jersey,76050,2330.0
650000.0,5.0,3.0,0.16,New Jersey,70710,2330.0
780000.0,4.0,3.0,0.53,New Jersey,74700,2330.0
339900.0,2.0,1.0,0.12,New Jersey,75120,1400.0
429900.0,3.0,2.0,0.11,New Jersey,71090,2330.0
415000.0,3.0,1.0,0.09,New Jersey,70520,2330.0
299000.0,5.0,2.0,0.06,New Jersey,75220,2330.0
350000.0,4.0,2.0,0.06,New Jersey,75010,2330.0
470000.0,6.0,5.0,0.05,New Jersey,75240,2330.0
349000.0,2.0,2.0,0.12,New Jersey,75020,2330.0
449900.0,4.0,2.0,0.06,New Jersey,70320,1500.0
375000.0,2.0,2.0,21.949764539675066,New Jersey,76010,2330.0
325000.0,2.0,2.0,0.07,New Jersey,76440,2330.0
349000.0,6.0,2.0,0.06,New Jersey,75010,2330.0
229000.0,4.0,3.0,0.04,New Jersey,71070,2330.0
190000.0,1.0,1.0,21.949764539675066,New Jersey,70870,2330.0
898000.0,4.0,4.0,0.11,New Jersey,74100,2330.0
375000.0,2.0,1.0,21.949764539675066,New Jersey,73060,1004.0
1100000.0,4.0,3.0,0.23,New Jersey,76700,2330.0
499000.0,3.0,3.0,0.94,New Jersey,70420,2330.0
215000.0,3.0,3.0,21.949764539675066,New Jersey,74700,2330.0
499900.0,2.0,2.0,21.949764539675066,New Jersey,73070,902.0
480000.0,2.0,1.0,21.949764539675066,New Jersey,73020,745.0
825000.0,2.0,3.0,21.949764539675066,New Jersey,73070,1496.0
475000.0,2.0,2.0,21.949764539675066,New Jersey,73070,880.0
649000.0,3.0,2.0,21.949764539675066,New Jersey,73070,1105.0
299900.0,4.0,2.0,0.06,New Jersey,75080,1800.0
625000.0,3.0,2.0,0.17,New Jersey,75120,1800.0
499900.0,3.0,2.0,0.17,New Jersey,76460,2330.0
499900.0,4.0,2.0,0.47,New Jersey,75060,2330.0
550000.0,5.0,3.0,0.11,New Jersey,70550,2330.0
699000.0,3.0,3.0,21.949764539675066,New Jersey,73070,1900.0
659000.0,3.0,2.0,21.949764539675066,New Jersey,73070,1105.0
589000.0,4.0,4.0,0.06,New Jersey,70930,2330.0
650000.0,4.0,2.0,0.25,New Jersey,70460,1800.0
258000.0,4.0,2.0,0.03,New Jersey,71070,2330.0
479000.0,2.0,3.0,0.06,New Jersey,70680,2330.0
295000.0,1.0,1.0,0.0,New Jersey,70860,2330.0
525000.0,3.0,3.0,0.08,New Jersey,70700,2330.0
444900.0,4.0,2.0,0.06,New Jersey,71070,2330.0
399000.0,1.0,1.0,21.949764539675066,New Jersey,70300,510.0
585000.0,2.0,1.0,21.949764539675066,New Jersey,70930,2330.0
374990.0,3.0,1.0,0.12,New Jersey,76430,2330.0
134000.0,1.0,1.0,21.949764539675066,New Jersey,70930,688.0
525000.0,2.0,4.0,21.949764539675066,New Jersey,70520,2330.0
299900.0,2.0,1.0,21.949764539675066,New Jersey,76310,2330.0
549000.0,3.0,2.0,0.16,New Jersey,70440,2330.0
419000.0,4.0,1.0,0.12,New Jersey,76630,2330.0
689000.0,5.0,3.0,0.05,New Jersey,71050,2610.0
425000.0,2.0,2.0,21.949764539675066,New Jersey,70870,1047.0
449900.0,3.0,2.0,21.949764539675066,New Jersey,73040,1550.0
899000.0,4.0,4.0,0.21,New Jersey,76520,2330.0
200000.0,3.0,2.0,0.02,New Jersey,75220,2330.0
539000.0,3.0,3.0,0.06,New Jersey,75020,2250.0
869900.0,5.0,5.0,0.43,New Jersey,75060,2330.0
459000.0,6.0,3.0,0.05,New Jersey,71070,2250.0
425000.0,3.0,2.0,0.11,New Jersey,75020,2330.0
425000.0,3.0,2.0,0.12,New Jersey,75020,2330.0
298000.0,3.0,2.0,0.05,New Jersey,75220,2330.0
585000.0,3.0,2.0,0.27,New Jersey,74500,2330.0
385000.0,3.0,3.0,0.12,New Jersey,75130,2330.0
350000.0,5.0,2.0,0.21,New Jersey,70500,2648.0
385000.0,3.0,3.0,0.11,New Jersey,75130,2330.0
239000.0,3.0,1.0,21.949764539675066,New Jersey,73060,459.0
308000.0,2.0,1.0,0.34,New Jersey,70420,2330.0
675000.0,5.0,3.0,0.11,New Jersey,70750,2330.0
729000.0,4.0,4.0,0.13,New Jersey,70710,2330.0
535000.0,2.0,2.0,21.949764539675066,New Jersey,73020,813.0
999000.0,3.0,3.0,0.22,New Jersey,70430,2330.0
569000.0,1.0,1.0,21.949764539675066,New Jersey,70300,894.0
